,sid,gid,order,variable,value
54591,22010050501,141,31,r_y,1
54592,22010050501,171,32,r_y,1
54593,22010050501,151,33,r_y,1
54594,22010050501,161,34,r_y,1
54595,22010050501,221,35,r_y,0
54596,22010050501,181,36,r_y,1
54597,22010050501,251,37,r_y,0
54598,22010050501,211,38,r_y,0
54599,22010050501,191,39,r_y,1
54600,22010050603,111,1,r_y,0
54601,22010050603,291,2,r_y,1
54602,22010050603,371,3,r_y,1
54603,22010050603,311,4,r_y,1
54604,22010050603,361,5,r_y,1
54605,22010050603,91,6,r_y,0
54606,22010050603,41,7,r_y,0
54607,22010050603,301,8,r_y,1
54608,22010050603,381,9,r_y,1
54609,22010050603,51,10,r_y,0
54610,22010050603,121,11,r_y,0
54611,22010050603,81,12,r_y,0
54612,22010050603,101,13,r_y,0
54613,22010050603,281,14,r_y,1
54614,22010050603,331,15,r_y,1
54615,22010050603,271,16,r_y,1
54616,22010050603,11,17,r_y,0
54617,22010050603,31,18,r_y,0
54618,22010050603,321,19,r_y,1
54619,22010050603,71,20,r_y,0
54620,22010050603,341,21,r_y,1
54621,22010050603,351,22,r_y,1
54622,22010050603,61,23,r_y,0
54623,22010050603,391,24,r_y,1
54624,22010050603,131,25,r_y,0
54625,22010050603,21,26,r_y,0
54626,22010050603,251,27,r_y,0
54627,22010050603,161,28,r_y,1
54628,22010050603,221,29,r_y,0
54629,22010050603,151,30,r_y,1
54630,22010050603,261,31,r_y,0
54631,22010050603,181,32,r_y,1
54632,22010050603,201,33,r_y,1
54633,22010050603,231,34,r_y,0
54634,22010050603,241,35,r_y,0
54635,22010050603,211,36,r_y,0
54636,22010050603,171,37,r_y,1
54637,22010050603,141,38,r_y,1
54638,22010050603,191,39,r_y,1
54639,22010050704,31,1,r_y,0
54640,22010050704,311,2,r_y,1
54641,22010050704,341,3,r_y,1
54642,22010050704,371,4,r_y,1
54643,22010050704,41,5,r_y,0
54644,22010050704,101,6,r_y,0
54645,22010050704,131,7,r_y,0
54646,22010050704,51,8,r_y,0
54647,22010050704,331,9,r_y,1
54648,22010050704,121,10,r_y,0
54649,22010050704,271,11,r_y,1
54650,22010050704,61,12,r_y,0
54651,22010050704,111,13,r_y,0
54652,22010050704,281,14,r_y,1
54653,22010050704,361,15,r_y,1
54654,22010050704,301,16,r_y,1
54655,22010050704,291,17,r_y,1
54656,22010050704,71,18,r_y,0
54657,22010050704,11,19,r_y,0
54658,22010050704,91,20,r_y,0
54659,22010050704,391,21,r_y,1
54660,22010050704,21,22,r_y,0
54661,22010050704,321,23,r_y,1
54662,22010050704,351,24,r_y,1
54663,22010050704,81,25,r_y,0
54664,22010050704,381,26,r_y,1
54665,22010050704,241,27,r_y,0
54666,22010050704,151,28,r_y,1
54667,22010050704,181,29,r_y,1
54668,22010050704,261,30,r_y,0
54669,22010050704,191,31,r_y,1
54670,22010050704,171,32,r_y,1
54671,22010050704,231,33,r_y,0
54672,22010050704,211,34,r_y,0
54673,22010050704,161,35,r_y,1
54674,22010050704,251,36,r_y,0
54675,22010050704,201,37,r_y,1
54676,22010050704,141,38,r_y,1
54677,22010050704,221,39,r_y,0
54678,22010050705,291,1,r_y,1
54679,22010050705,381,2,r_y,1
54680,22010050705,271,3,r_y,1
54681,22010050705,41,4,r_y,0
54682,22010050705,361,5,r_y,1
54683,22010050705,341,6,r_y,1
54684,22010050705,331,7,r_y,1
54685,22010050705,301,8,r_y,1
54686,22010050705,101,9,r_y,0
54687,22010050705,31,10,r_y,0
54688,22010050705,81,11,r_y,0
54689,22010050705,371,12,r_y,1
54690,22010050705,71,13,r_y,0
54691,22010050705,281,14,r_y,1
54692,22010050705,121,15,r_y,0
54693,22010050705,21,16,r_y,0
54694,22010050705,391,17,r_y,1
54695,22010050705,11,18,r_y,0
54696,22010050705,311,19,r_y,1
54697,22010050705,111,20,r_y,0
54698,22010050705,131,21,r_y,0
54699,22010050705,351,22,r_y,1
54700,22010050705,51,23,r_y,0
54701,22010050705,321,24,r_y,1
54702,22010050705,91,25,r_y,0
54703,22010050705,61,26,r_y,0
54704,22010050705,221,27,r_y,0
54705,22010050705,191,28,r_y,1
54706,22010050705,241,29,r_y,0
54707,22010050705,211,30,r_y,0
54708,22010050705,181,31,r_y,1
54709,22010050705,141,32,r_y,1
54710,22010050705,261,33,r_y,0
54711,22010050705,251,34,r_y,0
54712,22010050705,151,35,r_y,1
54713,22010050705,231,36,r_y,0
54714,22010050705,171,37,r_y,1
54715,22010050705,201,38,r_y,1
54716,22010050705,161,39,r_y,1
54717,22010050706,101,1,r_y,0
54718,22010050706,321,2,r_y,1
54719,22010050706,61,3,r_y,0
54720,22010050706,71,4,r_y,0
54721,22010050706,131,5,r_y,0
54722,22010050706,91,6,r_y,0
54723,22010050706,271,7,r_y,1
54724,22010050706,41,8,r_y,0
54725,22010050706,111,9,r_y,0
54726,22010050706,381,10,r_y,1
54727,22010050706,391,11,r_y,1
54728,22010050706,11,12,r_y,0
54729,22010050706,281,13,r_y,1
54730,22010050706,21,14,r_y,0
54731,22010050706,301,15,r_y,1
54732,22010050706,371,16,r_y,1
54733,22010050706,341,17,r_y,1
54734,22010050706,331,18,r_y,1
54735,22010050706,351,19,r_y,1
54736,22010050706,311,20,r_y,1
54737,22010050706,361,21,r_y,1
54738,22010050706,81,22,r_y,0
54739,22010050706,31,23,r_y,0
54740,22010050706,291,24,r_y,1
54741,22010050706,51,25,r_y,0
54742,22010050706,121,26,r_y,0
54743,22010050706,261,27,r_y,0
54744,22010050706,251,28,r_y,0
54745,22010050706,171,29,r_y,1
54746,22010050706,231,30,r_y,0
54747,22010050706,241,31,r_y,0
54748,22010050706,191,32,r_y,1
54749,22010050706,161,33,r_y,1
54750,22010050706,141,34,r_y,1
54751,22010050706,151,35,r_y,1
54752,22010050706,201,36,r_y,1
54753,22010050706,211,37,r_y,0
54754,22010050706,181,38,r_y,1
54755,22010050706,221,39,r_y,0
54756,22010051907,111,1,r_y,0
54757,22010051907,91,2,r_y,0
54758,22010051907,391,3,r_y,1
54759,22010051907,41,4,r_y,0
54760,22010051907,81,5,r_y,0
54761,22010051907,351,6,r_y,1
54762,22010051907,121,7,r_y,0
54763,22010051907,331,8,r_y,1
54764,22010051907,11,9,r_y,0
54765,22010051907,281,10,r_y,1
54766,22010051907,301,11,r_y,1
54767,22010051907,381,12,r_y,1
54768,22010051907,21,13,r_y,0
54769,22010051907,291,14,r_y,1
54770,22010051907,71,15,r_y,0
54771,22010051907,321,16,r_y,1
54772,22010051907,361,17,r_y,1
54773,22010051907,371,18,r_y,1
54774,22010051907,31,19,r_y,0
54775,22010051907,311,20,r_y,1
54776,22010051907,51,21,r_y,0
54777,22010051907,61,22,r_y,0
54778,22010051907,131,23,r_y,0
54779,22010051907,271,24,r_y,1
54780,22010051907,341,25,r_y,1
54781,22010051907,101,26,r_y,0
54782,22010051907,251,27,r_y,0
54783,22010051907,201,28,r_y,1
54784,22010051907,161,29,r_y,1
54785,22010051907,241,30,r_y,0
54786,22010051907,181,31,r_y,1
54787,22010051907,261,32,r_y,0
54788,22010051907,211,33,r_y,0
54789,22010051907,151,34,r_y,1
54790,22010051907,171,35,r_y,1
54791,22010051907,231,36,r_y,0
54792,22010051907,221,37,r_y,0
54793,22010051907,191,38,r_y,1
54794,22010051907,141,39,r_y,1
54795,32010050501,291,1,r_y,1
54796,32010050501,11,2,r_y,0
54797,32010050501,41,3,r_y,0
54798,32010050501,361,4,r_y,1
54799,32010050501,91,5,r_y,0
54800,32010050501,71,6,r_y,0
54801,32010050501,101,7,r_y,0
54802,32010050501,61,8,r_y,0
54803,32010050501,81,9,r_y,0
54804,32010050501,371,10,r_y,1
54805,32010050501,321,11,r_y,1
54806,32010050501,341,12,r_y,1
54807,32010050501,281,13,r_y,1
54808,32010050501,31,14,r_y,0
54809,32010050501,111,15,r_y,0
54810,32010050501,351,16,r_y,1
54811,32010050501,271,17,r_y,1
54812,32010050501,331,18,r_y,1
54813,32010050501,381,19,r_y,1
54814,32010050501,301,20,r_y,1
54815,32010050501,121,21,r_y,0
54816,32010050501,131,22,r_y,0
54817,32010050501,21,23,r_y,0
54818,32010050501,391,24,r_y,1
54819,32010050501,51,25,r_y,0
54820,32010050501,311,26,r_y,1
54821,32010050501,171,27,r_y,1
54822,32010050501,241,28,r_y,0
54823,32010050501,201,29,r_y,1
54824,32010050501,251,30,r_y,0
54825,32010050501,181,31,r_y,1
54826,32010050501,261,32,r_y,0
54827,32010050501,141,33,r_y,1
54828,32010050501,161,34,r_y,1
54829,32010050501,211,35,r_y,0
54830,32010050501,231,36,r_y,0
54831,32010050501,221,37,r_y,0
54832,32010050501,151,38,r_y,1
54833,32010050501,191,39,r_y,1
54834,32010050502,391,1,r_y,1
54835,32010050502,21,2,r_y,0
54836,32010050502,321,3,r_y,1
54837,32010050502,41,4,r_y,0
54838,32010050502,61,5,r_y,0
54839,32010050502,111,6,r_y,0
54840,32010050502,361,7,r_y,1
54841,32010050502,131,8,r_y,0
54842,32010050502,311,9,r_y,1
54843,32010050502,271,10,r_y,1
54844,32010050502,281,11,r_y,1
54845,32010050502,291,12,r_y,1
54846,32010050502,91,13,r_y,0
54847,32010050502,381,14,r_y,1
54848,32010050502,121,15,r_y,0
54849,32010050502,101,16,r_y,0
54850,32010050502,81,17,r_y,0
54851,32010050502,301,18,r_y,1
54852,32010050502,331,19,r_y,1
54853,32010050502,51,20,r_y,0
54854,32010050502,371,21,r_y,1
54855,32010050502,31,22,r_y,0
54856,32010050502,341,23,r_y,1
54857,32010050502,11,24,r_y,0
54858,32010050502,351,25,r_y,1
54859,32010050502,71,26,r_y,0
54860,32010050502,151,27,r_y,1
54861,32010050502,211,28,r_y,0
54862,32010050502,231,29,r_y,0
54863,32010050502,171,30,r_y,1
54864,32010050502,261,31,r_y,0
54865,32010050502,161,32,r_y,1
54866,32010050502,181,33,r_y,1
54867,32010050502,221,34,r_y,0
54868,32010050502,141,35,r_y,1
54869,32010050502,191,36,r_y,1
54870,32010050502,201,37,r_y,1
54871,32010050502,241,38,r_y,0
54872,32010050502,251,39,r_y,0
54873,32010050603,61,1,r_y,0
54874,32010050603,101,2,r_y,0
54875,32010050603,121,3,r_y,0
54876,32010050603,281,4,r_y,1
54877,32010050603,11,5,r_y,0
54878,32010050603,31,6,r_y,0
54879,32010050603,131,7,r_y,0
54880,32010050603,371,8,r_y,1
54881,32010050603,21,9,r_y,0
54882,32010050603,301,10,r_y,1
54883,32010050603,291,11,r_y,1
54884,32010050603,71,12,r_y,0
54885,32010050603,41,13,r_y,0
54886,32010050603,331,14,r_y,1
54887,32010050603,361,15,r_y,1
54888,32010050603,341,16,r_y,1
54889,32010050603,311,17,r_y,1
54890,32010050603,381,18,r_y,1
54891,32010050603,321,19,r_y,1
54892,32010050603,81,20,r_y,0
54893,32010050603,111,21,r_y,0
54894,32010050603,91,22,r_y,0
54895,32010050603,351,23,r_y,1
54896,32010050603,51,24,r_y,0
54897,32010050603,271,25,r_y,1
54898,32010050603,391,26,r_y,1
54899,32010050603,181,27,r_y,1
54900,32010050603,211,28,r_y,0
54901,32010050603,151,29,r_y,1
54902,32010050603,141,30,r_y,1
54903,32010050603,221,31,r_y,0
54904,32010050603,161,32,r_y,1
54905,32010050603,251,33,r_y,0
54906,32010050603,171,34,r_y,1
54907,32010050603,261,35,r_y,0
54908,32010050603,241,36,r_y,0
54909,32010050603,201,37,r_y,1
54910,32010050603,191,38,r_y,1
54911,32010050603,231,39,r_y,0
54912,32010050704,131,1,r_y,0
54913,32010050704,311,2,r_y,1
54914,32010050704,291,3,r_y,1
54915,32010050704,271,4,r_y,1
54916,32010050704,111,5,r_y,0
54917,32010050704,101,6,r_y,0
54918,32010050704,341,7,r_y,1
54919,32010050704,31,8,r_y,0
54920,32010050704,351,9,r_y,1
54921,32010050704,361,10,r_y,1
54922,32010050704,391,11,r_y,1
54923,32010050704,11,12,r_y,0
54924,32010050704,81,13,r_y,0
54925,32010050704,21,14,r_y,0
54926,32010050704,121,15,r_y,0
54927,32010050704,371,16,r_y,1
54928,32010050704,41,17,r_y,0
54929,32010050704,71,18,r_y,0
54930,32010050704,91,19,r_y,0
54931,32010050704,301,20,r_y,1
54932,32010050704,61,21,r_y,0
54933,32010050704,331,22,r_y,1
54934,32010050704,281,23,r_y,1
54935,32010050704,381,24,r_y,1
54936,32010050704,321,25,r_y,1
54937,32010050704,51,26,r_y,0
54938,32010050704,141,27,r_y,1
54939,32010050704,171,28,r_y,1
54940,32010050704,241,29,r_y,0
54941,32010050704,231,30,r_y,0
54942,32010050704,251,31,r_y,0
54943,32010050704,181,32,r_y,1
54944,32010050704,261,33,r_y,0
54945,32010050704,191,34,r_y,1
54946,32010050704,161,35,r_y,1
54947,32010050704,211,36,r_y,0
54948,32010050704,151,37,r_y,1
54949,32010050704,201,38,r_y,1
54950,32010050704,221,39,r_y,0
54951,32010050705,101,1,r_y,0
54952,32010050705,51,2,r_y,0
54953,32010050705,31,3,r_y,0
54954,32010050705,351,4,r_y,1
54955,32010050705,271,5,r_y,1
54956,32010050705,301,6,r_y,1
54957,32010050705,321,7,r_y,1
54958,32010050705,61,8,r_y,0
54959,32010050705,371,9,r_y,1
54960,32010050705,41,10,r_y,0
54961,32010050705,91,11,r_y,0
54962,32010050705,281,12,r_y,1
54963,32010050705,111,13,r_y,0
54964,32010050705,391,14,r_y,1
54965,32010050705,361,15,r_y,1
54966,32010050705,331,16,r_y,1
54967,32010050705,81,17,r_y,0
54968,32010050705,381,18,r_y,1
54969,32010050705,291,19,r_y,1
54970,32010050705,11,20,r_y,0
54971,32010050705,311,21,r_y,1
54972,32010050705,131,22,r_y,0
54973,32010050705,71,23,r_y,0
54974,32010050705,21,24,r_y,0
54975,32010050705,341,25,r_y,1
54976,32010050705,121,26,r_y,0
54977,32010050705,231,27,r_y,0
54978,32010050705,151,28,r_y,1
54979,32010050705,261,29,r_y,0
54980,32010050705,241,30,r_y,0
54981,32010050705,141,31,r_y,1
54982,32010050705,251,32,r_y,0
54983,32010050705,181,33,r_y,1
54984,32010050705,161,34,r_y,1
54985,32010050705,221,35,r_y,0
54986,32010050705,201,36,r_y,1
54987,32010050705,171,37,r_y,1
54988,32010050705,191,38,r_y,1
54989,32010050705,211,39,r_y,0
54990,32010050706,381,1,r_y,1
54991,32010050706,281,2,r_y,1
54992,32010050706,71,3,r_y,0
54993,32010050706,321,4,r_y,1
54994,32010050706,81,5,r_y,0
54995,32010050706,111,6,r_y,0
54996,32010050706,61,7,r_y,0
54997,32010050706,331,8,r_y,1
54998,32010050706,361,9,r_y,1
54999,32010050706,391,10,r_y,1
55000,32010050706,301,11,r_y,1
55001,32010050706,291,12,r_y,1
55002,32010050706,31,13,r_y,0
55003,32010050706,271,14,r_y,1
55004,32010050706,51,15,r_y,0
55005,32010050706,21,16,r_y,0
55006,32010050706,341,17,r_y,1
55007,32010050706,121,18,r_y,0
55008,32010050706,351,19,r_y,1
55009,32010050706,311,20,r_y,1
55010,32010050706,11,21,r_y,0
55011,32010050706,101,22,r_y,0
55012,32010050706,41,23,r_y,0
55013,32010050706,91,24,r_y,0
55014,32010050706,371,25,r_y,1
55015,32010050706,131,26,r_y,0
55016,32010050706,211,27,r_y,0
55017,32010050706,171,28,r_y,1
55018,32010050706,151,29,r_y,1
55019,32010050706,251,30,r_y,0
55020,32010050706,181,31,r_y,1
55021,32010050706,141,32,r_y,1
55022,32010050706,261,33,r_y,0
55023,32010050706,201,34,r_y,1
55024,32010050706,231,35,r_y,0
55025,32010050706,221,36,r_y,0
55026,32010050706,161,37,r_y,1
55027,32010050706,191,38,r_y,1
55028,32010050706,241,39,r_y,0
55029,32010051907,81,1,r_y,0
55030,32010051907,31,2,r_y,0
55031,32010051907,131,3,r_y,0
55032,32010051907,41,4,r_y,0
55033,32010051907,91,5,r_y,0
55034,32010051907,361,6,r_y,1
55035,32010051907,371,7,r_y,1
55036,32010051907,281,8,r_y,1
55037,32010051907,71,9,r_y,0
55038,32010051907,51,10,r_y,0
55039,32010051907,311,11,r_y,1
55040,32010051907,341,12,r_y,1
55041,32010051907,391,13,r_y,1
55042,32010051907,381,14,r_y,1
55043,32010051907,291,15,r_y,1
55044,32010051907,121,16,r_y,0
55045,32010051907,111,17,r_y,0
55046,32010051907,331,18,r_y,1
55047,32010051907,271,19,r_y,1
55048,32010051907,11,20,r_y,0
55049,32010051907,321,21,r_y,1
55050,32010051907,61,22,r_y,0
55051,32010051907,351,23,r_y,1
55052,32010051907,301,24,r_y,1
55053,32010051907,21,25,r_y,0
55054,32010051907,101,26,r_y,0
55055,32010051907,191,27,r_y,1
55056,32010051907,221,28,r_y,0
55057,32010051907,231,29,r_y,0
55058,32010051907,181,30,r_y,1
55059,32010051907,211,31,r_y,0
55060,32010051907,251,32,r_y,0
55061,32010051907,201,33,r_y,1
55062,32010051907,261,34,r_y,0
55063,32010051907,141,35,r_y,1
55064,32010051907,161,36,r_y,1
55065,32010051907,241,37,r_y,0
55066,32010051907,171,38,r_y,1
55067,32010051907,151,39,r_y,1
55068,42010050501,341,1,r_y,1
55069,42010050501,91,2,r_y,0
55070,42010050501,61,3,r_y,0
55071,42010050501,111,4,r_y,0
55072,42010050501,331,5,r_y,1
55073,42010050501,291,6,r_y,1
55074,42010050501,321,7,r_y,1
55075,42010050501,51,8,r_y,0
55076,42010050501,81,9,r_y,0
55077,42010050501,11,10,r_y,0
55078,42010050501,351,11,r_y,1
55079,42010050501,21,12,r_y,0
55080,42010050501,381,13,r_y,1
55081,42010050501,271,14,r_y,1
55082,42010050501,71,15,r_y,0
55083,42010050501,361,16,r_y,1
55084,42010050501,121,17,r_y,0
55085,42010050501,301,18,r_y,1
55086,42010050501,371,19,r_y,1
55087,42010050501,311,20,r_y,1
55088,42010050501,41,21,r_y,0
55089,42010050501,131,22,r_y,0
55090,42010050501,281,23,r_y,1
55091,42010050501,31,24,r_y,0
55092,42010050501,391,25,r_y,1
55093,42010050501,101,26,r_y,0
55094,42010050501,211,27,r_y,0
55095,42010050501,241,28,r_y,0
55096,42010050501,161,29,r_y,1
55097,42010050501,181,30,r_y,1
55098,42010050501,141,31,r_y,1
55099,42010050501,261,32,r_y,0
55100,42010050501,231,33,r_y,0
55101,42010050501,251,34,r_y,0
55102,42010050501,201,35,r_y,1
55103,42010050501,171,36,r_y,1
55104,42010050501,191,37,r_y,1
55105,42010050501,221,38,r_y,0
55106,42010050501,151,39,r_y,1
55107,42010050502,311,1,r_y,1
55108,42010050502,341,2,r_y,1
55109,42010050502,321,3,r_y,1
55110,42010050502,31,4,r_y,0
55111,42010050502,101,5,r_y,0
55112,42010050502,271,6,r_y,1
55113,42010050502,331,7,r_y,1
55114,42010050502,81,8,r_y,0
55115,42010050502,11,9,r_y,0
55116,42010050502,381,10,r_y,1
55117,42010050502,371,11,r_y,1
55118,42010050502,291,12,r_y,1
55119,42010050502,61,13,r_y,0
55120,42010050502,301,14,r_y,1
55121,42010050502,41,15,r_y,0
55122,42010050502,361,16,r_y,1
55123,42010050502,21,17,r_y,0
55124,42010050502,121,18,r_y,0
55125,42010050502,351,19,r_y,1
55126,42010050502,281,20,r_y,1
55127,42010050502,91,21,r_y,0
55128,42010050502,51,22,r_y,0
55129,42010050502,71,23,r_y,0
55130,42010050502,391,24,r_y,1
55131,42010050502,111,25,r_y,0
55132,42010050502,131,26,r_y,0
55133,42010050502,161,27,r_y,1
55134,42010050502,261,28,r_y,0
55135,42010050502,211,29,r_y,0
55136,42010050502,241,30,r_y,0
55137,42010050502,181,31,r_y,1
55138,42010050502,171,32,r_y,1
55139,42010050502,231,33,r_y,0
55140,42010050502,151,34,r_y,1
55141,42010050502,221,35,r_y,0
55142,42010050502,191,36,r_y,1
55143,42010050502,141,37,r_y,1
55144,42010050502,201,38,r_y,1
55145,42010050502,251,39,r_y,0
55146,42010050603,31,1,r_y,0
55147,42010050603,121,2,r_y,0
55148,42010050603,91,3,r_y,0
55149,42010050603,321,4,r_y,1
55150,42010050603,341,5,r_y,1
55151,42010050603,61,6,r_y,0
55152,42010050603,21,7,r_y,0
55153,42010050603,361,8,r_y,1
55154,42010050603,81,9,r_y,0
55155,42010050603,381,10,r_y,1
55156,42010050603,331,11,r_y,1
55157,42010050603,11,12,r_y,0
55158,42010050603,111,13,r_y,0
55159,42010050603,271,14,r_y,1
55160,42010050603,371,15,r_y,1
55161,42010050603,41,16,r_y,0
55162,42010050603,351,17,r_y,1
55163,42010050603,311,18,r_y,1
55164,42010050603,291,19,r_y,1
55165,42010050603,71,20,r_y,0
55166,42010050603,281,21,r_y,1
55167,42010050603,131,22,r_y,0
55168,42010050603,51,23,r_y,0
55169,42010050603,391,24,r_y,1
55170,42010050603,301,25,r_y,1
55171,42010050603,101,26,r_y,0
55172,42010050603,221,27,r_y,0
55173,42010050603,211,28,r_y,0
55174,42010050603,171,29,r_y,1
55175,42010050603,251,30,r_y,0
55176,42010050603,141,31,r_y,1
55177,42010050603,261,32,r_y,0
55178,42010050603,231,33,r_y,0
55179,42010050603,181,34,r_y,1
55180,42010050603,191,35,r_y,1
55181,42010050603,161,36,r_y,1
55182,42010050603,151,37,r_y,1
55183,42010050603,241,38,r_y,0
55184,42010050603,201,39,r_y,1
55185,42010050704,111,1,r_y,0
55186,42010050704,71,2,r_y,0
55187,42010050704,41,3,r_y,0
55188,42010050704,381,4,r_y,1
55189,42010050704,271,5,r_y,1
55190,42010050704,31,6,r_y,0
55191,42010050704,331,7,r_y,1
55192,42010050704,301,8,r_y,1
55193,42010050704,81,9,r_y,0
55194,42010050704,21,10,r_y,0
55195,42010050704,321,11,r_y,1
55196,42010050704,341,12,r_y,1
55197,42010050704,91,13,r_y,0
55198,42010050704,351,14,r_y,1
55199,42010050704,291,15,r_y,1
55200,42010050704,281,16,r_y,1
55201,42010050704,391,17,r_y,1
55202,42010050704,311,18,r_y,1
55203,42010050704,61,19,r_y,0
55204,42010050704,11,20,r_y,0
55205,42010050704,51,21,r_y,0
55206,42010050704,121,22,r_y,0
55207,42010050704,101,23,r_y,0
55208,42010050704,131,24,r_y,0
55209,42010050704,371,25,r_y,1
55210,42010050704,361,26,r_y,1
55211,42010050704,181,27,r_y,1
55212,42010050704,241,28,r_y,0
55213,42010050704,151,29,r_y,1
55214,42010050704,261,30,r_y,0
55215,42010050704,141,31,r_y,1
55216,42010050704,251,32,r_y,0
55217,42010050704,201,33,r_y,1
55218,42010050704,231,34,r_y,0
55219,42010050704,211,35,r_y,0
55220,42010050704,161,36,r_y,1
55221,42010050704,191,37,r_y,1
55222,42010050704,171,38,r_y,1
55223,42010050704,221,39,r_y,0
55224,42010050705,31,1,r_y,0
55225,42010050705,351,2,r_y,1
55226,42010050705,61,3,r_y,0
55227,42010050705,11,4,r_y,0
55228,42010050705,311,5,r_y,1
55229,42010050705,101,6,r_y,0
55230,42010050705,91,7,r_y,0
55231,42010050705,21,8,r_y,0
55232,42010050705,361,9,r_y,1
55233,42010050705,281,10,r_y,1
55234,42010050705,81,11,r_y,0
55235,42010050705,41,12,r_y,0
55236,42010050705,331,13,r_y,1
55237,42010050705,391,14,r_y,1
55238,42010050705,371,15,r_y,1
55239,42010050705,321,16,r_y,1
55240,42010050705,341,17,r_y,1
55241,42010050705,71,18,r_y,0
55242,42010050705,301,19,r_y,1
55243,42010050705,51,20,r_y,0
55244,42010050705,381,21,r_y,1
55245,42010050705,291,22,r_y,1
55246,42010050705,111,23,r_y,0
55247,42010050705,131,24,r_y,0
55248,42010050705,121,25,r_y,0
55249,42010050705,271,26,r_y,1
55250,42010050705,251,27,r_y,0
55251,42010050705,181,28,r_y,1
55252,42010050705,191,29,r_y,1
55253,42010050705,201,30,r_y,1
55254,42010050705,161,31,r_y,1
55255,42010050705,151,32,r_y,1
55256,42010050705,231,33,r_y,0
55257,42010050705,221,34,r_y,0
55258,42010050705,171,35,r_y,1
55259,42010050705,141,36,r_y,1
55260,42010050705,241,37,r_y,0
55261,42010050705,211,38,r_y,0
55262,42010050705,261,39,r_y,0
55263,42010050706,361,1,r_y,1
55264,42010050706,331,2,r_y,1
55265,42010050706,291,3,r_y,1
55266,42010050706,321,4,r_y,1
55267,42010050706,371,5,r_y,1
55268,42010050706,271,6,r_y,1
55269,42010050706,121,7,r_y,0
55270,42010050706,71,8,r_y,0
55271,42010050706,391,9,r_y,1
55272,42010050706,341,10,r_y,1
55273,42010050706,41,11,r_y,0
55274,42010050706,281,12,r_y,1
55275,42010050706,21,13,r_y,0
55276,42010050706,101,14,r_y,0
55277,42010050706,311,15,r_y,1
55278,42010050706,81,16,r_y,0
55279,42010050706,111,17,r_y,0
55280,42010050706,61,18,r_y,0
55281,42010050706,11,19,r_y,0
55282,42010050706,51,20,r_y,0
55283,42010050706,301,21,r_y,1
55284,42010050706,131,22,r_y,0
55285,42010050706,91,23,r_y,0
55286,42010050706,381,24,r_y,1
55287,42010050706,31,25,r_y,0
55288,42010050706,351,26,r_y,1
55289,42010050706,151,27,r_y,1
55290,42010050706,251,28,r_y,0
55291,42010050706,221,29,r_y,0
55292,42010050706,261,30,r_y,0
55293,42010050706,181,31,r_y,1
55294,42010050706,141,32,r_y,1
55295,42010050706,191,33,r_y,1
55296,42010050706,201,34,r_y,1
55297,42010050706,211,35,r_y,0
55298,42010050706,161,36,r_y,1
55299,42010050706,171,37,r_y,1
55300,42010050706,231,38,r_y,0
55301,42010050706,241,39,r_y,0
55302,42010051907,331,1,r_y,1
55303,42010051907,91,2,r_y,0
55304,42010051907,21,3,r_y,0
55305,42010051907,41,4,r_y,0
55306,42010051907,391,5,r_y,1
55307,42010051907,381,6,r_y,1
55308,42010051907,341,7,r_y,1
55309,42010051907,361,8,r_y,1
55310,42010051907,121,9,r_y,0
55311,42010051907,351,10,r_y,1
55312,42010051907,291,11,r_y,1
55313,42010051907,51,12,r_y,0
55314,42010051907,131,13,r_y,0
55315,42010051907,371,14,r_y,1
55316,42010051907,301,15,r_y,1
55317,42010051907,61,16,r_y,0
55318,42010051907,111,17,r_y,0
55319,42010051907,311,18,r_y,1
55320,42010051907,281,19,r_y,1
55321,42010051907,11,20,r_y,0
55322,42010051907,101,21,r_y,0
55323,42010051907,31,22,r_y,0
55324,42010051907,71,23,r_y,0
55325,42010051907,271,24,r_y,1
55326,42010051907,321,25,r_y,1
55327,42010051907,81,26,r_y,0
55328,42010051907,221,27,r_y,0
55329,42010051907,161,28,r_y,1
55330,42010051907,201,29,r_y,1
55331,42010051907,141,30,r_y,1
55332,42010051907,151,31,r_y,1
55333,42010051907,251,32,r_y,0
55334,42010051907,241,33,r_y,0
55335,42010051907,261,34,r_y,0
55336,42010051907,171,35,r_y,1
55337,42010051907,181,36,r_y,1
55338,42010051907,211,37,r_y,0
55339,42010051907,191,38,r_y,1
55340,42010051907,231,39,r_y,0
55341,52010050501,381,1,r_y,1
55342,52010050501,121,2,r_y,0
55343,52010050501,41,3,r_y,0
55344,52010050501,371,4,r_y,1
55345,52010050501,281,5,r_y,1
55346,52010050501,301,6,r_y,1
55347,52010050501,131,7,r_y,0
55348,52010050501,51,8,r_y,0
55349,52010050501,291,9,r_y,1
55350,52010050501,71,10,r_y,0
55351,52010050501,341,11,r_y,1
55352,52010050501,351,12,r_y,1
55353,52010050501,61,13,r_y,0
55354,52010050501,361,14,r_y,1
55355,52010050501,331,15,r_y,1
55356,52010050501,21,16,r_y,0
55357,52010050501,81,17,r_y,0
55358,52010050501,91,18,r_y,0
55359,52010050501,31,19,r_y,0
55360,52010050501,11,20,r_y,0
55361,52010050501,391,21,r_y,1
55362,52010050501,311,22,r_y,1
55363,52010050501,101,23,r_y,0
55364,52010050501,321,24,r_y,1
55365,52010050501,111,25,r_y,0
55366,52010050501,271,26,r_y,1
55367,52010050501,201,27,r_y,1
